Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Sales,Discount,Cost,Profit,Payment_Mode,Sales_Channel
ORD01539,2025-10-16,CUST1228,Customer_1228,Clothing,Shirt,Shirt,South,Tamil Nadu,Coimbatore,4,234578.86,0.1,162231.57,72347.29,Cash,Offline
ORD01540,2025-03-09,CUST0114,Customer_0114,Electronics,Tablet,Tablet,South,Karnataka,Mangalore,1,43761.02,0.05,31730.61,12030.41,Debit Card,Offline
ORD01541,2025-04-21,CUST0942,Customer_0942,Clothing,T-Shirt,T-Shirt,East,West Bengal,Howrah,2,153440.18,0.0,125566.6,27873.58,Debit Card,Offline
ORD01542,2025-02-24,CUST0123,Customer_0123,Clothing,Jacket,Jacket,North,Rajasthan,Jaipur,3,118011.63,0.0,82924.1,35087.53,Debit Card,Offline
ORD01543,2025-10-14,CUST1307,Customer_1307,Clothing,Shirt,Shirt,North,Uttar Pradesh,Ghaziabad,2,2395.19,0.0,1859.14,536.05,Debit Card,Online
ORD01544,2025-05-23,CUST1284,Customer_1284,Furniture,Chair,Chair,North,Uttar Pradesh,Lucknow,4,70768.39,0.2,63385.06,7383.33,Cash,Offline
ORD01545,2025-10-08,CUST1930,Customer_1930,Home & Kitchen,Mixer,Mixer,North,Uttar Pradesh,Ghaziabad,4,13318.05,0.1,9527.55,3790.5,Cash,Offline
ORD01546,2025-11-18,CUST1276,Customer_1276,Clothing,Jeans,Jeans,East,West Bengal,Kolkata,4,222569.5,0.15,176605.63,45963.87,Net Banking,Online
ORD01547,2025-06-28,CUST1613,Customer_1613,Clothing,Jeans,Jeans,North,Rajasthan,Jaipur,3,46303.8,0.1,41608.52,4695.28,UPI,Offline
ORD01548,2025-09-08,CUST1911,Customer_1911,Furniture,Chair,Chair,North,Punjab,Ludhiana,5,328956.88,0.0,213240.91,115715.97,Debit Card,Offline
ORD01549,2025-12-01,CUST0763,Customer_0763,Furniture,Chair,Chair,North,Delhi,Rohini,1,11008.13,0.05,9089.92,1918.21,UPI,Online
ORD01550,2025-03-10,CUST0065,Customer_0065,Electronics,Monitor,Monitor,North,Uttar Pradesh,Ghaziabad,2,27030.26,0.1,19710.25,7320.01,Debit Card,Online
ORD01551,2025-09-26,CUST0495,Customer_0495,Furniture,Table,Table,West,Maharashtra,Nagpur,3,148651.33,0.05,100978.3,47673.03,Net Banking,Offline
ORD01552,2025-09-24,CUST0478,Customer_0478,Clothing,Jeans,Jeans,West,Gujarat,Ahmedabad,4,262395.88,0.0,200325.45,62070.43,Cash,Online
ORD01553,2025-03-12,CUST1188,Customer_1188,Home & Kitchen,Dinner Set,Dinner Set,South,Tamil Nadu,Coimbatore,5,49171.86,0.2,46534.04,2637.82,Debit Card,Offline
ORD01554,2025-05-01,CUST1407,Customer_1407,Electronics,Tablet,Tablet,South,Karnataka,Mysore,2,18364.24,0.2,18022.58,341.66,UPI,Online
ORD01555,2025-08-16,CUST1491,Customer_1491,Clothing,Shirt,Shirt,North,Rajasthan,Jodhpur,2,122274.91,0.15,121648.88,626.03,Credit Card,Offline
ORD01556,2025-10-15,CUST1878,Customer_1878,Furniture,Table,Table,North,Rajasthan,Udaipur,5,139785.33,0.05,105078.54,34706.79,Debit Card,Online
ORD01557,2025-07-20,CUST0447,Customer_0447,Electronics,Headphones,Headphones,West,Maharashtra,Pune,4,128790.05,0.1,116025.49,12764.56,Debit Card,Online
ORD01558,2025-06-09,CUST1973,Customer_1973,Home & Kitchen,Cookware,Cookware,North,Punjab,Jalandhar,1,18907.81,0.1,16676.88,2230.93,Net Banking,Offline
ORD01559,2025-02-06,CUST1467,Customer_1467,Clothing,T-Shirt,T-Shirt,West,Gujarat,Surat,2,125572.13,0.05,105249.24,20322.89,UPI,Offline
ORD01560,2025-10-24,CUST0201,Customer_0201,Electronics,Headphones,Headphones,West,Gujarat,Vadodara,5,61781.21,0.0,51353.65,10427.56,Debit Card,Offline
ORD01561,2025-02-21,CUST0552,Customer_0552,Clothing,Shoes,Shoes,West,Gujarat,Vadodara,4,146066.25,0.1,102119.43,43946.82,Cash,Online
ORD01562,2025-06-20,CUST1525,Customer_1525,Home & Kitchen,Mixer,Mixer,North,Delhi,Dwarka,1,40531.9,0.15,34923.76,5608.14,Credit Card,Offline
ORD01563,2025-03-31,CUST0301,Customer_0301,Electronics,Monitor,Monitor,East,West Bengal,Kolkata,5,221569.36,0.1,181243.86,40325.5,Net Banking,Offline
ORD01564,2025-08-01,CUST1626,Customer_1626,Clothing,Jeans,Jeans,West,Gujarat,Ahmedabad,1,34638.39,0.2,31313.93,3324.46,Net Banking,Offline
ORD01565,2025-07-25,CUST0716,Customer_0716,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Uttar Pradesh,Lucknow,4,57617.36,0.05,49995.14,7622.22,UPI,Offline
ORD01566,2025-06-19,CUST1471,Customer_1471,Clothing,Jacket,Jacket,North,Haryana,Panipat,1,57959.08,0.1,45472.66,12486.42,Net Banking,Offline
ORD01567,2025-01-27,CUST1734,Customer_1734,Sports,Tennis Racket,Tennis Racket,South,Tamil Nadu,Madurai,3,229624.8,0.0,147503.32,82121.48,Cash,Online
ORD01568,2025-04-08,CUST1352,Customer_1352,Home & Kitchen,Cookware,Cookware,West,Maharashtra,Mumbai,4,189933.54,0.2,201798.01,-11864.47,UPI,Online
ORD01569,2025-03-24,CUST0974,Customer_0974,Sports,Football,Football,West,Maharashtra,Mumbai,5,326355.48,0.1,220810.17,105545.31,Debit Card,Offline
ORD01570,2025-05-23,CUST0421,Customer_0421,Furniture,Bookshelf,Bookshelf,North,Punjab,Amritsar,3,120166.71,0.05,101359.95,18806.76,Cash,Offline
ORD01571,2025-11-09,CUST1765,Customer_1765,Sports,Cricket Bat,Cricket Bat,North,Haryana,Faridabad,4,172626.38,0.2,151329.99,21296.39,UPI,Online
ORD01572,2025-06-07,CUST0410,Customer_0410,Sports,Running Shoes,Running Shoes,North,Punjab,Amritsar,3,118872.07,0.2,103667.69,15204.38,Cash,Offline
ORD01573,2025-05-16,CUST1543,Customer_1543,Furniture,Desk,Desk,North,Delhi,Rohini,1,55318.68,0.0,45434.38,9884.3,Debit Card,Online
ORD01574,2025-08-13,CUST0860,Customer_0860,Clothing,Shirt,Shirt,North,Delhi,Rohini,1,4675.35,0.15,3842.27,833.08,Debit Card,Online
ORD01575,2025-03-18,CUST0181,Customer_0181,Sports,Yoga Mat,Yoga Mat,West,Maharashtra,Pune,5,106598.56,0.15,81788.3,24810.26,Cash,Online
ORD01576,2025-07-10,CUST1328,Customer_1328,Clothing,T-Shirt,T-Shirt,North,Punjab,Jalandhar,3,138309.2,0.2,146194.87,-7885.67,UPI,Online
ORD01577,2025-05-15,CUST0815,Customer_0815,Sports,Cricket Bat,Cricket Bat,North,Haryana,Gurugram,5,258941.97,0.0,214893.28,44048.69,Credit Card,Offline
ORD01578,2025-10-17,CUST0001,Customer_0001,Clothing,T-Shirt,T-Shirt,North,Rajasthan,Jodhpur,3,122985.17,0.1,92503.62,30481.55,Net Banking,Online
ORD01579,2025-08-22,CUST1016,Customer_1016,Home & Kitchen,Cookware,Cookware,South,Tamil Nadu,Coimbatore,4,160545.01,0.0,114725.67,45819.34,Credit Card,Online
ORD01580,2025-04-22,CUST0700,Customer_0700,Furniture,Table,Table,North,Uttar Pradesh,Ghaziabad,1,61819.43,0.0,39932.97,21886.46,Cash,Online
ORD01581,2025-08-02,CUST1141,Customer_1141,Home & Kitchen,Mixer,Mixer,North,Haryana,Faridabad,5,74761.7,0.1,63137.52,11624.18,Cash,Online
ORD01582,2025-04-02,CUST0458,Customer_0458,Clothing,Jeans,Jeans,East,West Bengal,Kolkata,2,122198.02,0.1,115231.16,6966.86,Debit Card,Online
ORD01583,2025-07-27,CUST0441,Customer_0441,Home & Kitchen,Cookware,Cookware,West,Maharashtra,Mumbai,5,68999.01,0.1,51793.85,17205.16,UPI,Online
ORD01584,2025-11-04,CUST0500,Customer_0500,Electronics,Headphones,Headphones,West,Gujarat,Surat,2,128029.63,0.05,109083.62,18946.01,Net Banking,Online
ORD01585,2025-03-17,CUST0333,Customer_0333,Clothing,Jeans,Jeans,South,Karnataka,Mysore,5,302568.18,0.15,274030.27,28537.91,Debit Card,Online
ORD01586,2025-10-21,CUST0800,Customer_0800,Furniture,Chair,Chair,South,Karnataka,Mysore,1,17996.21,0.2,14171.12,3825.09,Cash,Online
ORD01587,2025-09-02,CUST0792,Customer_0792,Sports,Running Shoes,Running Shoes,North,Punjab,Ludhiana,2,43262.61,0.15,38665.62,4596.99,Credit Card,Online
ORD01588,2025-06-08,CUST0286,Customer_0286,Furniture,Sofa,Sofa,North,Punjab,Amritsar,5,335156.85,0.05,268180.3,66976.55,Net Banking,Offline
ORD01589,2025-01-15,CUST1516,Customer_1516,Electronics,Monitor,Monitor,South,Karnataka,Bengaluru,5,12661.04,0.1,10848.21,1812.83,Cash,Offline
ORD01590,2025-09-19,CUST0868,Customer_0868,Electronics,Laptop,Laptop,North,Uttar Pradesh,Noida,2,77955.91,0.1,56358.2,21597.71,Debit Card,Online
ORD01591,2025-06-24,CUST0314,Customer_0314,Furniture,Table,Table,South,Tamil Nadu,Chennai,1,6613.71,0.05,4240.97,2372.74,Credit Card,Offline
ORD01592,2025-07-21,CUST0344,Customer_0344,Home & Kitchen,Mixer,Mixer,West,Gujarat,Vadodara,2,7286.57,0.05,5976.36,1310.21,Debit Card,Offline
ORD01593,2025-05-13,CUST0879,Customer_0879,Home & Kitchen,Dinner Set,Dinner Set,South,Karnataka,Mysore,3,33265.18,0.15,29914.15,3351.03,Net Banking,Offline
ORD01594,2025-03-03,CUST0953,Customer_0953,Furniture,Table,Table,South,Tamil Nadu,Madurai,1,36885.2,0.2,35370.46,1514.74,Cash,Online
ORD01595,2025-06-11,CUST0202,Customer_0202,Clothing,Jeans,Jeans,North,Uttar Pradesh,Lucknow,3,12638.76,0.1,10296.46,2342.3,Net Banking,Offline
ORD01596,2025-11-24,CUST0665,Customer_0665,Electronics,Headphones,Headphones,North,Haryana,Panipat,5,234045.21,0.05,170737.22,63307.99,Net Banking,Offline
ORD01597,2025-10-12,CUST0373,Customer_0373,Electronics,Mobile,Mobile,West,Gujarat,Surat,3,179107.22,0.2,140300.01,38807.21,UPI,Offline
ORD01598,2025-09-29,CUST1773,Customer_1773,Electronics,Tablet,Tablet,South,Karnataka,Mangalore,2,16485.34,0.05,14277.39,2207.95,Net Banking,Offline
ORD01599,2025-08-20,CUST0808,Customer_0808,Furniture,Bookshelf,Bookshelf,South,Karnataka,Mangalore,5,324941.43,0.1,226157.67,98783.76,Debit Card,Online
ORD01600,2025-06-24,CUST0333,Customer_0333,Electronics,Monitor,Monitor,North,Rajasthan,Jodhpur,5,244853.94,0.0,177374.97,67478.97,UPI,Online
ORD01601,2025-12-31,CUST1631,Customer_1631,Clothing,Shoes,Shoes,North,Punjab,Ludhiana,3,68581.86,0.2,63272.5,5309.36,Credit Card,Offline
ORD01602,2025-01-17,CUST1919,Customer_1919,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,East,West Bengal,Howrah,4,267786.43,0.0,178422.68,89363.75,Debit Card,Offline
ORD01603,2025-01-02,CUST1059,Customer_1059,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Panipat,3,150715.53,0.0,112284.71,38430.82,UPI,Offline
ORD01604,2025-03-04,CUST0188,Customer_0188,Sports,Football,Football,North,Delhi,Dwarka,3,200133.36,0.1,158689.52,41443.84,Cash,Online
ORD01605,2025-03-10,CUST1145,Customer_1145,Clothing,Shoes,Shoes,West,Maharashtra,Nagpur,1,14574.3,0.05,12006.77,2567.53,Debit Card,Online
ORD01606,2025-01-16,CUST0086,Customer_0086,Clothing,Shoes,Shoes,North,Haryana,Gurugram,1,18862.92,0.2,14919.61,3943.31,Cash,Offline
ORD01607,2025-02-19,CUST1808,Customer_1808,Clothing,Jacket,Jacket,West,Gujarat,Surat,4,161202.25,0.15,134969.97,26232.28,Debit Card,Offline
ORD01608,2025-12-12,CUST0376,Customer_0376,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Kolkata,1,27012.26,0.15,22898.58,4113.68,UPI,Online
ORD01609,2025-03-16,CUST0478,Customer_0478,Electronics,Laptop,Laptop,North,Haryana,Faridabad,5,275939.56,0.15,251721.75,24217.81,Credit Card,Online
ORD01610,2025-03-02,CUST0310,Customer_0310,Clothing,Jeans,Jeans,North,Uttar Pradesh,Ghaziabad,1,41569.58,0.2,41545.82,23.76,Net Banking,Offline
ORD01611,2025-12-23,CUST0657,Customer_0657,Sports,Tennis Racket,Tennis Racket,East,West Bengal,Durgapur,2,51695.64,0.1,46839.52,4856.12,UPI,Offline
ORD01612,2025-08-24,CUST1763,Customer_1763,Electronics,Headphones,Headphones,South,Karnataka,Mysore,5,41188.62,0.2,34620.56,6568.06,Credit Card,Online
ORD01613,2025-10-23,CUST1441,Customer_1441,Clothing,Shoes,Shoes,West,Gujarat,Ahmedabad,5,86706.79,0.15,80035.25,6671.54,Debit Card,Online
ORD01614,2025-01-04,CUST1796,Customer_1796,Home & Kitchen,Dinner Set,Dinner Set,South,Tamil Nadu,Coimbatore,4,12874.15,0.0,8369.06,4505.09,UPI,Online
ORD01615,2025-12-18,CUST1464,Customer_1464,Furniture,Table,Table,West,Gujarat,Vadodara,4,294730.2,0.0,218437.19,76293.01,Debit Card,Offline
ORD01616,2025-08-02,CUST0477,Customer_0477,Home & Kitchen,Cookware,Cookware,North,Haryana,Faridabad,5,4736.86,0.15,3534.84,1202.02,Cash,Online
ORD01617,2025-12-12,CUST1364,Customer_1364,Clothing,Jeans,Jeans,North,Haryana,Gurugram,4,72153.82,0.2,55678.31,16475.51,Credit Card,Online
ORD01618,2025-08-04,CUST1388,Customer_1388,Furniture,Bookshelf,Bookshelf,North,Delhi,New Delhi,1,23536.79,0.2,21397.59,2139.2,Net Banking,Online
ORD01619,2025-03-19,CUST0142,Customer_0142,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,South,Tamil Nadu,Coimbatore,4,111680.13,0.2,101298.47,10381.66,Credit Card,Offline
ORD01620,2025-11-07,CUST0516,Customer_0516,Sports,Tennis Racket,Tennis Racket,North,Haryana,Faridabad,4,241887.77,0.1,185185.64,56702.13,UPI,Offline
ORD01621,2025-09-06,CUST0606,Customer_0606,Home & Kitchen,Mixer,Mixer,North,Delhi,New Delhi,5,145765.74,0.2,128387.31,17378.43,Cash,Online
ORD01622,2025-05-20,CUST1404,Customer_1404,Sports,Running Shoes,Running Shoes,North,Punjab,Jalandhar,5,46954.95,0.15,38508.49,8446.46,Debit Card,Offline
ORD01623,2025-07-12,CUST0852,Customer_0852,Electronics,Tablet,Tablet,West,Maharashtra,Pune,3,72662.69,0.1,65445.91,7216.78,UPI,Online
ORD01624,2025-07-09,CUST0239,Customer_0239,Furniture,Bookshelf,Bookshelf,North,Haryana,Faridabad,5,272884.95,0.2,263959.01,8925.94,Net Banking,Offline
ORD01625,2025-03-13,CUST1799,Customer_1799,Clothing,Shoes,Shoes,North,Delhi,Rohini,4,50482.98,0.1,44439.37,6043.61,UPI,Online
ORD01626,2025-07-23,CUST0291,Customer_0291,Electronics,Headphones,Headphones,South,Karnataka,Mangalore,1,25752.8,0.2,24552.75,1200.05,Credit Card,Offline
ORD01627,2025-03-08,CUST0928,Customer_0928,Furniture,Bookshelf,Bookshelf,North,Punjab,Ludhiana,5,331654.53,0.1,289533.56,42120.97,Debit Card,Online
ORD01628,2025-05-23,CUST0380,Customer_0380,Electronics,Laptop,Laptop,West,Maharashtra,Mumbai,1,41241.52,0.15,41052.06,189.46,Cash,Offline
ORD01629,2025-04-08,CUST0568,Customer_0568,Electronics,Headphones,Headphones,North,Delhi,Rohini,1,15823.78,0.0,12255.43,3568.35,Credit Card,Offline
ORD01630,2025-05-19,CUST1605,Customer_1605,Home & Kitchen,Mixer,Mixer,South,Tamil Nadu,Coimbatore,4,141323.15,0.1,130188.66,11134.49,Debit Card,Online
ORD01631,2025-08-21,CUST0161,Customer_0161,Home & Kitchen,Cookware,Cookware,West,Gujarat,Ahmedabad,3,56624.71,0.0,40654.32,15970.39,Debit Card,Online
ORD01632,2025-03-07,CUST1895,Customer_1895,Furniture,Sofa,Sofa,North,Uttar Pradesh,Noida,2,92725.34,0.1,76822.97,15902.37,UPI,Online
ORD01633,2025-12-22,CUST0675,Customer_0675,Home & Kitchen,Lamp,Lamp,West,Gujarat,Surat,4,198979.15,0.2,152486.79,46492.36,Credit Card,Offline
ORD01634,2025-04-02,CUST1221,Customer_1221,Clothing,Jacket,Jacket,West,Gujarat,Surat,1,1369.96,0.1,1051.69,318.27,Credit Card,Offline
ORD01635,2025-03-28,CUST0796,Customer_0796,Furniture,Desk,Desk,North,Delhi,Dwarka,1,11686.27,0.0,8109.07,3577.2,Net Banking,Offline
ORD01636,2025-05-06,CUST0793,Customer_0793,Home & Kitchen,Cookware,Cookware,West,Gujarat,Surat,2,10575.25,0.2,10849.3,-274.05,Cash,Offline
ORD01637,2025-04-28,CUST1059,Customer_1059,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Jodhpur,3,136321.72,0.05,94204.71,42117.01,Credit Card,Offline
ORD01638,2025-12-08,CUST1280,Customer_1280,Sports,Running Shoes,Running Shoes,South,Karnataka,Mangalore,3,59104.79,0.2,56694.39,2410.4,Debit Card,Online
ORD01639,2025-04-23,CUST0156,Customer_0156,Sports,Cricket Bat,Cricket Bat,North,Uttar Pradesh,Lucknow,5,73782.38,0.2,56949.49,16832.89,Debit Card,Offline
ORD01640,2025-09-22,CUST0325,Customer_0325,Furniture,Chair,Chair,North,Uttar Pradesh,Lucknow,2,30134.88,0.15,24974.65,5160.23,Net Banking,Online
ORD01641,2025-06-10,CUST0103,Customer_0103,Furniture,Sofa,Sofa,North,Rajasthan,Jodhpur,1,48975.6,0.05,36967.57,12008.03,UPI,Offline
ORD01642,2025-09-15,CUST1995,Customer_1995,Furniture,Sofa,Sofa,South,Tamil Nadu,Madurai,5,239156.56,0.1,177331.0,61825.56,Credit Card,Online
ORD01643,2025-03-11,CUST1573,Customer_1573,Home & Kitchen,Mixer,Mixer,East,West Bengal,Durgapur,1,54108.47,0.05,39492.38,14616.09,UPI,Online
ORD01644,2025-08-09,CUST1719,Customer_1719,Furniture,Chair,Chair,South,Tamil Nadu,Madurai,4,157833.52,0.0,110759.2,47074.32,Net Banking,Offline
ORD01645,2025-03-24,CUST0324,Customer_0324,Sports,Running Shoes,Running Shoes,North,Haryana,Gurugram,2,68924.07,0.1,46855.92,22068.15,Credit Card,Online
ORD01646,2025-08-03,CUST0239,Customer_0239,Clothing,Shirt,Shirt,North,Rajasthan,Udaipur,2,103118.9,0.1,77039.64,26079.26,Cash,Offline
ORD01647,2025-09-12,CUST1447,Customer_1447,Electronics,Tablet,Tablet,North,Uttar Pradesh,Ghaziabad,4,90143.67,0.0,69264.52,20879.15,Net Banking,Offline
ORD01648,2025-06-07,CUST1923,Customer_1923,Electronics,Headphones,Headphones,West,Maharashtra,Pune,4,73828.59,0.2,73482.27,346.32,Net Banking,Offline
ORD01649,2025-12-07,CUST1143,Customer_1143,Home & Kitchen,Cookware,Cookware,West,Gujarat,Vadodara,5,157253.76,0.2,148178.54,9075.22,Debit Card,Online
ORD01650,2025-01-31,CUST0976,Customer_0976,Electronics,Laptop,Laptop,North,Rajasthan,Udaipur,1,4098.41,0.2,4106.16,-7.75,Cash,Offline
ORD01651,2025-03-19,CUST1912,Customer_1912,Furniture,Bookshelf,Bookshelf,East,West Bengal,Durgapur,1,65242.5,0.15,46969.0,18273.5,Net Banking,Offline
ORD01652,2025-02-11,CUST0483,Customer_0483,Clothing,Jacket,Jacket,West,Gujarat,Ahmedabad,4,127046.69,0.15,126168.84,877.85,Net Banking,Online
ORD01653,2025-08-28,CUST0858,Customer_0858,Sports,Running Shoes,Running Shoes,North,Uttar Pradesh,Lucknow,3,175222.54,0.2,175661.41,-438.87,UPI,Online
ORD01654,2025-08-07,CUST0354,Customer_0354,Home & Kitchen,Lamp,Lamp,North,Punjab,Ludhiana,5,242995.12,0.2,255665.21,-12670.09,Debit Card,Offline
ORD01655,2025-03-04,CUST0336,Customer_0336,Electronics,Mobile,Mobile,North,Uttar Pradesh,Ghaziabad,5,283325.82,0.15,269847.38,13478.44,UPI,Offline
ORD01656,2025-06-01,CUST1913,Customer_1913,Electronics,Headphones,Headphones,North,Uttar Pradesh,Lucknow,2,57556.93,0.1,50399.26,7157.67,UPI,Offline
ORD01657,2025-10-16,CUST1131,Customer_1131,Furniture,Bookshelf,Bookshelf,West,Gujarat,Ahmedabad,2,45533.32,0.05,38919.34,6613.98,Credit Card,Offline
ORD01658,2025-01-04,CUST0438,Customer_0438,Sports,Cricket Bat,Cricket Bat,West,Maharashtra,Pune,1,79831.83,0.0,60836.23,18995.6,UPI,Online
ORD01659,2025-06-02,CUST1499,Customer_1499,Furniture,Bookshelf,Bookshelf,North,Rajasthan,Jaipur,4,57198.73,0.2,49137.11,8061.62,Cash,Online
ORD01660,2025-02-17,CUST1210,Customer_1210,Electronics,Laptop,Laptop,West,Maharashtra,Mumbai,4,20957.14,0.2,18000.42,2956.72,Credit Card,Offline
ORD01661,2025-03-30,CUST1971,Customer_1971,Sports,Cricket Bat,Cricket Bat,North,Uttar Pradesh,Ghaziabad,3,57828.27,0.15,55075.91,2752.36,UPI,Offline
ORD01662,2025-08-29,CUST0530,Customer_0530,Clothing,Shirt,Shirt,West,Gujarat,Ahmedabad,4,101626.34,0.15,98413.49,3212.85,Cash,Online
ORD01663,2025-01-06,CUST0841,Customer_0841,Electronics,Monitor,Monitor,East,West Bengal,Howrah,2,82065.25,0.2,76584.01,5481.24,Credit Card,Offline
ORD01664,2025-05-22,CUST0471,Customer_0471,Electronics,Headphones,Headphones,East,West Bengal,Durgapur,5,31302.44,0.05,23012.76,8289.68,Net Banking,Offline
ORD01665,2025-12-18,CUST0664,Customer_0664,Furniture,Sofa,Sofa,North,Uttar Pradesh,Lucknow,1,5409.2,0.2,4289.84,1119.36,UPI,Offline
ORD01666,2025-11-21,CUST0326,Customer_0326,Furniture,Chair,Chair,West,Gujarat,Ahmedabad,1,67527.24,0.0,55062.68,12464.56,Debit Card,Online
ORD01667,2025-11-19,CUST0403,Customer_0403,Sports,Tennis Racket,Tennis Racket,North,Haryana,Faridabad,5,18606.51,0.0,13013.03,5593.48,Cash,Offline
ORD01668,2025-11-28,CUST0381,Customer_0381,Clothing,Shirt,Shirt,North,Delhi,New Delhi,1,67837.31,0.1,60848.79,6988.52,Net Banking,Online
ORD01669,2025-03-15,CUST1293,Customer_1293,Electronics,Laptop,Laptop,South,Karnataka,Bengaluru,5,56913.08,0.05,49728.12,7184.96,UPI,Online
ORD01670,2025-06-10,CUST1020,Customer_1020,Clothing,Jacket,Jacket,West,Gujarat,Vadodara,1,38161.01,0.05,30657.53,7503.48,Credit Card,Online
ORD01671,2025-02-05,CUST0911,Customer_0911,Furniture,Sofa,Sofa,North,Punjab,Jalandhar,1,4020.63,0.1,3068.59,952.04,UPI,Offline
ORD01672,2025-08-14,CUST1932,Customer_1932,Furniture,Table,Table,North,Punjab,Jalandhar,1,14129.1,0.2,11002.3,3126.8,Debit Card,Offline
ORD01673,2025-03-13,CUST1897,Customer_1897,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Jodhpur,1,3007.34,0.2,2936.58,70.76,UPI,Offline
ORD01674,2025-02-17,CUST1517,Customer_1517,Clothing,Shoes,Shoes,North,Uttar Pradesh,Noida,4,189781.02,0.15,172670.67,17110.35,UPI,Offline
ORD01675,2025-12-19,CUST0186,Customer_0186,Clothing,T-Shirt,T-Shirt,North,Uttar Pradesh,Lucknow,4,110327.61,0.05,83989.08,26338.53,Credit Card,Online
ORD01676,2025-12-17,CUST1719,Customer_1719,Electronics,Mobile,Mobile,North,Rajasthan,Jaipur,4,76343.24,0.2,72490.89,3852.35,Credit Card,Online
ORD01677,2025-08-14,CUST0438,Customer_0438,Electronics,Tablet,Tablet,North,Rajasthan,Jaipur,2,11150.28,0.15,8098.74,3051.54,Debit Card,Offline
ORD01678,2025-04-16,CUST1800,Customer_1800,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Howrah,1,31301.61,0.0,20273.66,11027.95,UPI,Offline
ORD01679,2025-04-29,CUST0574,Customer_0574,Furniture,Sofa,Sofa,North,Uttar Pradesh,Noida,5,78293.69,0.0,61688.2,16605.49,Net Banking,Offline
ORD01680,2025-05-18,CUST0606,Customer_0606,Sports,Running Shoes,Running Shoes,West,Maharashtra,Mumbai,1,17252.82,0.1,14326.3,2926.52,UPI,Online
ORD01681,2025-09-22,CUST1263,Customer_1263,Furniture,Bookshelf,Bookshelf,North,Delhi,Rohini,3,45892.52,0.0,31624.24,14268.28,Cash,Online
ORD01682,2025-08-21,CUST1033,Customer_1033,Electronics,Monitor,Monitor,South,Karnataka,Mysore,1,52212.02,0.2,49097.59,3114.43,Cash,Offline
ORD01683,2025-10-02,CUST0575,Customer_0575,Clothing,T-Shirt,T-Shirt,North,Haryana,Faridabad,3,151942.55,0.2,151826.96,115.59,Cash,Offline
ORD01684,2025-04-30,CUST1287,Customer_1287,Home & Kitchen,Mixer,Mixer,North,Rajasthan,Jaipur,3,54695.36,0.15,47402.37,7292.99,Credit Card,Offline
ORD01685,2025-08-20,CUST0703,Customer_0703,Sports,Yoga Mat,Yoga Mat,West,Gujarat,Vadodara,1,53822.7,0.0,41785.91,12036.79,Credit Card,Offline
ORD01686,2025-01-17,CUST0733,Customer_0733,Sports,Cricket Bat,Cricket Bat,North,Uttar Pradesh,Ghaziabad,1,29301.81,0.15,27619.0,1682.81,Cash,Online
ORD01687,2025-09-17,CUST1582,Customer_1582,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,West,Maharashtra,Pune,2,127889.41,0.0,85276.89,42612.52,Debit Card,Online
ORD01688,2025-11-28,CUST1473,Customer_1473,Clothing,T-Shirt,T-Shirt,North,Punjab,Jalandhar,5,143107.85,0.2,114798.16,28309.69,Debit Card,Online
ORD01689,2025-11-06,CUST0333,Customer_0333,Home & Kitchen,Dinner Set,Dinner Set,North,Haryana,Faridabad,1,25729.11,0.2,24393.38,1335.73,Cash,Online
ORD01690,2025-09-06,CUST0910,Customer_0910,Sports,Football,Football,South,Karnataka,Bengaluru,2,5456.55,0.1,3736.93,1719.62,Net Banking,Online
ORD01691,2025-05-18,CUST0947,Customer_0947,Furniture,Sofa,Sofa,East,West Bengal,Kolkata,2,113769.8,0.05,85696.68,28073.12,Debit Card,Offline
ORD01692,2025-02-26,CUST1016,Customer_1016,Sports,Football,Football,South,Karnataka,Mysore,5,232210.42,0.15,202404.05,29806.37,Credit Card,Offline
ORD01693,2025-07-21,CUST0714,Customer_0714,Electronics,Tablet,Tablet,North,Punjab,Amritsar,1,38952.14,0.1,33570.68,5381.46,Debit Card,Online
